comment_id,video_id,author,text,like_count,published_at,reply_count,label_rule
UgxeQRccnqUaDrwoG7d4AaABAg,hwXXN9kg5wg,@ChandaHari-k8r,모라하지마 귀에 쏙 쏙 들어와서 열받아 ㅋㅋㅋ,0,2025-08-13 10:24:21+00:00,0,상황/스토리
Ugy9CG_RubBA0lkt_sB4AaABAg,hwXXN9kg5wg,@어허허-i6y,"이빨 대신 손으로 하라고....살짝 잘라놓은곳이 있는데....
굳이????????",0,2025-08-13 10:18:22+00:00,0,상황/스토리
UgzZKffljHPlZ9zW2HJ4AaABAg,hwXXN9kg5wg,@렛서-o3c,ㅋㅋㅋㅋㅋ,0,2025-08-13 10:14:26+00:00,0,상황/스토리
UgwXpo1WxN3oP0Jn7Wd4AaABAg,hwXXN9kg5wg,@arrr8241,개귀엽군,0,2025-08-13 10:01:20+00:00,0,상황/스토리
Ugz1VEJJ3j7PTmv21lZ4AaABAg,hwXXN9kg5wg,@우당탕루피네일상,케찹같으면 이해하는데 식초를 입으로 ㅋㅋㅋㅋㅋㅋ,0,2025-08-13 09:55:37+00:00,0,상황/스토리
Ugwjrh3zPN7GxDYIGSt4AaABAg,hwXXN9kg5wg,@아르냥이,가위로 뜯어야함?,0,2025-08-13 09:49:25+00:00,0,상황/스토리
Ugy2Oddq5evGVtcFMPx4AaABAg,hwXXN9kg5wg,@KimSM,어휴...,0,2025-08-13 09:44:33+00:00,0,상황/스토리
Ugzt3zB_hqNQfgR1Pc14AaABAg,hwXXN9kg5wg,@user-zu1vs6bf5t,ㅋㅋㅋ ㅁㄹㅎㅈㅁ!,0,2025-08-13 09:39:45+00:00,0,상황/스토리
UgwqaU_02dwOT-TcaVd4AaABAg,hwXXN9kg5wg,@_demeojhons4840,그.... 애는 착혀 괜찮어,0,2025-08-13 09:32:40+00:00,0,상황/스토리
UgyBCRD9Gyb_Un5g7gZ4AaABAg,hwXXN9kg5wg,@뭐라도일단해,???: 고~옹주 처럼 키우고 싶었는데ㅠㅠ,0,2025-08-13 09:20:02+00:00,0,상황/스토리
UgyXtZ1tNT1ijmY8Qa14AaABAg,hwXXN9kg5wg,@emsrt24,도구를  두고..,0,2025-08-13 09:02:27+00:00,0,상황/스토리
UgxR9sWcjruXOjhOHBd4AaABAg,hwXXN9kg5wg,@jss7995,하는 행동이 쥰나 이쁘네,0,2025-08-13 08:57:01+00:00,0,상황/스토리
Ugx1Y_BGDivNifraCcR4AaABAg,hwXXN9kg5wg,@Enter_H,손 냅두...아 네일때문에 손이 없는거나 마찬가지구나,0,2025-08-13 08:55:51+00:00,0,상황/스토리
Ugzr-xLPgn30OJOo_9N4AaABAg,hwXXN9kg5wg,@가끔정신차림,넌 냉면 먹지마,0,2025-08-13 08:51:38+00:00,0,상황/스토리
UgxSmEga6RE_LHMUqc94AaABAg,hwXXN9kg5wg,@심장-h2l,금사장...시집가긴글렀어...,0,2025-08-13 08:48:36+00:00,0,상황/스토리
Ugyoz3h7VhSSrmiu9Zl4AaABAg,hwXXN9kg5wg,@백인승-n6l,"사람이 왜케 기여운겨
뭐라하지마 진짜 귀엽네",0,2025-08-13 08:48:35+00:00,0,상황/스토리
UgzDVhuhFUmtpL_DHwB4AaABAg,hwXXN9kg5wg,@Stone_zero,ㅁㄹㅎㅈㅁ! 하면서 엎었어야 쇼츠각인데,0,2025-08-13 08:42:34+00:00,0,상황/스토리
UgykJ8J7A6CxWKhjrA54AaABAg,hwXXN9kg5wg,@myduckstroy-k,ㅁㄹㅎㅈㅁ를 요기서 보다니,0,2025-08-13 08:41:58+00:00,0,상황/스토리
UgxI8ATajr1HkclKshB4AaABAg,hwXXN9kg5wg,@GoldPotato0940,머독 마냥 앞니 날라간다 조심 ㅋㅋㅋ,0,2025-08-13 08:41:07+00:00,0,상황/스토리
UgzVy2oYtzwG_0w8yHp4AaABAg,hwXXN9kg5wg,@hongjun2500,애는 착해요,0,2025-08-13 08:39:45+00:00,0,상황/스토리
UgwOMJnmL_uFfiFps8Z4AaABAg,hwXXN9kg5wg,@Ohbabytouchthesky,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀엽ㅋㅋㅋ,0,2025-08-13 08:24:35+00:00,0,상황/스토리
UgyK_skLvIaR1__XJ2p4AaABAg,hwXXN9kg5wg,@호잇-e3l-w6c,귀여운 ㅎㅎ,0,2025-08-13 08:18:35+00:00,0,상황/스토리
Ugz1ukHsMtaofmJpwwR4AaABAg,hwXXN9kg5wg,@냐옹-v8x,ㅁㄹㅎㅈㅁ!!ㅁㄹㅎㅈㅁ!!,0,2025-08-13 08:18:28+00:00,0,상황/스토리
UgzBCvZTF-zwrgnnsq14AaABAg,hwXXN9kg5wg,@이준-n3c3f,사랑스럽다..,0,2025-08-13 08:11:44+00:00,0,상황/스토리
UgyZE-i6a6z1I3GOukV4AaABAg,hwXXN9kg5wg,@TV-yl2pt,저건 아무리 귀찮아도.. 입으로하는건 좀...,0,2025-08-13 08:06:57+00:00,0,상황/스토리
UgzildG-vrdKMOMpQzt4AaABAg,hwXXN9kg5wg,@LONELY-e5g,잠시 귀찮은게 혀가 괴로운 거 보다 낫잖아.... ㅠ,0,2025-08-13 08:04:19+00:00,0,상황/스토리
UgzRPTZAP9ogIWru1Q14AaABAg,hwXXN9kg5wg,@포르테_FORTE,이제 겨자도 입으로 뜯으면 됨,0,2025-08-13 08:03:34+00:00,0,상황/스토리
UgzTZuN0eAwHvMJpLR54AaABAg,hwXXN9kg5wg,@MoognDangE,저걸 실제로 하는 사람은 처음봤네 ㅋㅋㅋㅋㅋ,0,2025-08-13 08:02:15+00:00,0,상황/스토리
UgzINybEq0vplI8FhEZ4AaABAg,hwXXN9kg5wg,@용원-k4s,금쪽이네 ㅋㅋㅋㅋㅋ,1,2025-08-13 07:58:48+00:00,0,상황/스토리
UgxS_tBnEbpwruXq0714AaABAg,hwXXN9kg5wg,@나는JM,대기 화면 턱 타겠네,0,2025-08-13 07:50:46+00:00,0,상황/스토리
UgzlqPjwai6oCCizHvR4AaABAg,hwXXN9kg5wg,@marso-o8l,짱구 숏츠 생각나네,0,2025-08-13 07:46:10+00:00,0,상황/스토리
UgxYfoEbCA585cFJ9gF4AaABAg,hwXXN9kg5wg,@세부빠끌라,익룡 겁나 웃기네 ㅁㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 07:45:57+00:00,0,상황/스토리
Ugz-ZpqDedwtJSXzbWF4AaABAg,hwXXN9kg5wg,@TrickWilliams-s6x,침까지 들어가서 간 제대로 되네 캬 밥 한그릇 뚝딱,0,2025-08-13 07:40:56+00:00,0,상황/스토리
Ugw7nwHGAUtdg27hPYt4AaABAg,hwXXN9kg5wg,@coffeedreamer4778,그럼...금사장은...인간이하인 건가요? ㅠ.ㅜ,0,2025-08-13 07:29:39+00:00,0,상황/스토리
UgyGCoslKHhLuMpsumB4AaABAg,hwXXN9kg5wg,@답이없군,집에 가위라고 하는 도구가 없습니까?,0,2025-08-13 07:29:23+00:00,0,상황/스토리
UgzdDFoHSE81hzg8nwF4AaABAg,hwXXN9kg5wg,@아리랑-r2g,평생 가위 가져다드릴수있습니다,0,2025-08-13 07:28:34+00:00,0,상황/스토리
Ugz667qOMaZ5iNyn5z94AaABAg,hwXXN9kg5wg,@yulmuuuuu,진짜 존나 귀엽넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 07:25:50+00:00,0,상황/스토리
UgwdR06Vcwo0CkPg5l94AaABAg,hwXXN9kg5wg,@뇌정지왔쥬,뭐라하지마 급발진 개웃기넼ㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 07:15:07+00:00,0,상황/스토리
UgwDU2mnktdedMtQiNp4AaABAg,hwXXN9kg5wg,@김민주-c6f7m,금휘 몸매면 델꼬 살 남자들 널렸다 나이도 아직 괜찮지않나?,1,2025-08-13 07:06:47+00:00,0,상황/스토리
UgwX-AQqPxJlEc2KDHd4AaABAg,hwXXN9kg5wg,@똥도그123,식초 디톡스 하시나봐요,0,2025-08-13 06:55:59+00:00,0,상황/스토리
Ugy3oN9ueaLvW7Q0pxZ4AaABAg,hwXXN9kg5wg,@windhold88,귀엽긴 한데... 능지가... ㅜㅜ,0,2025-08-13 06:52:18+00:00,0,상황/스토리
UgykSaC7dsC4f8kWcpx4AaABAg,hwXXN9kg5wg,@김서방구봉구,까마귀가 나타남,0,2025-08-13 06:44:28+00:00,0,상황/스토리
Ugy2SVTLK2sbLo6FHMR4AaABAg,hwXXN9kg5wg,@머슨,이빨도 하나의 도구지 암~,0,2025-08-13 06:42:47+00:00,0,상황/스토리
UgxUchu7NuEY4xU_Wvh4AaABAg,hwXXN9kg5wg,@신망-k1b,애는착해....,0,2025-08-13 06:25:59+00:00,0,상황/스토리
UgyGwBe2r6Ua2ABValt4AaABAg,hwXXN9kg5wg,@karmy567,진짜 못났다ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 06:21:46+00:00,0,상황/스토리
UgyiQgDUn65UqXRZZWV4AaABAg,hwXXN9kg5wg,@과끼-u6x,"다들 뭐라 그러지마...

애는 착해...",2,2025-08-13 06:18:48+00:00,0,상황/스토리
UgwS-_Dhi5H4KbR9IKN4AaABAg,hwXXN9kg5wg,@08thMSteam,"금휘유튜브 X
금수유튜브 O",0,2025-08-13 06:14:44+00:00,0,상황/스토리
UgyYI1A1Nh3mZhhu9td4AaABAg,hwXXN9kg5wg,@박성민-d9l,ㅎㅎㅎ귀여워ㅎㅎ❤❤,0,2025-08-13 06:12:56+00:00,0,상황/스토리
UgwICk7RAcZLdb4oR494AaABAg,hwXXN9kg5wg,@lee_sic02,머라하지마 왜이렇게 귀엽냐...저 장면만 몇번 돌려봤네,0,2025-08-13 06:05:27+00:00,1,상황/스토리
UgyE2QUH-vqXsN-1wKR4AaABAg,hwXXN9kg5wg,@시로-p5y,어떻게 모든 숏츠의 감상평이 애는 착해가 되는거지…,0,2025-08-13 06:04:09+00:00,0,상황/스토리
Ugwoh0XMPXeQEMrRFNF4AaABAg,hwXXN9kg5wg,@Everstras,뭔가 ㅋㅋㅋ 개웃긴 형이 남자된 것 같음ㅋㅋ,0,2025-08-13 06:01:13+00:00,0,상황/스토리
Ugyfdp2d4Va1JJ24Jyx4AaABAg,hwXXN9kg5wg,@Ham-pd,저 때 냉면 엎어졋으면 개웃겻을텐데,0,2025-08-13 05:55:34+00:00,0,상황/스토리
Ugwj839lmRFO_cYN-t94AaABAg,hwXXN9kg5wg,@보미-t3l,결혼식장에서 틀어야할영상,0,2025-08-13 05:53:49+00:00,0,상황/스토리
UgyXLc_VrbfckZ6sGKF4AaABAg,hwXXN9kg5wg,@애기뱀,ㅁㄹㅎㅈㅁ,0,2025-08-13 05:53:37+00:00,0,상황/스토리
Ugz4riom9dNqSJV4gEd4AaABAg,hwXXN9kg5wg,@꼬도기,건강 ㅋㅋㅋ,0,2025-08-13 05:52:25+00:00,0,상황/스토리
Ugylr22Cj8IxmbivujF4AaABAg,hwXXN9kg5wg,@불곰-w4c,애는 착혀 😊,0,2025-08-13 05:50:31+00:00,0,상황/스토리
UgzX4mGlIVbrZpKCpcl4AaABAg,hwXXN9kg5wg,@텐팔,머라하지마 할때 손들고 혼나는거죠?? 그만 혼내라고 외치는거죠??,0,2025-08-13 05:50:12+00:00,0,상황/스토리
UgymSyYadwrTKdhGq9p4AaABAg,hwXXN9kg5wg,@7popyyy,도날드덕 꾸왁!!하는 소리내는게 개웃김 ㅋㅋㅋ,0,2025-08-13 05:49:36+00:00,0,상황/스토리
UgzT8M0APfZQrpqGOet4AaABAg,hwXXN9kg5wg,@이동진-h8j,애는 착해…,0,2025-08-13 05:45:46+00:00,0,상황/스토리
Ugz0hDWNCRE1JvEUWrR4AaABAg,hwXXN9kg5wg,@ssaktoong,알고리즘에 자꾸떠서 보다보니 처체알도로 네비찍히는건 뭔데?,0,2025-08-13 05:45:45+00:00,0,상황/스토리
UgwZgjfNi6kZfFlKcc94AaABAg,hwXXN9kg5wg,@밤가이-f7j,애는 착합니다,0,2025-08-13 05:44:34+00:00,0,상황/스토리
UgzX3EqoYquoDhmEMVR4AaABAg,hwXXN9kg5wg,@kaziquarigoatzubokum1004,공룡인줄,0,2025-08-13 05:40:08+00:00,0,상황/스토리
UgyWNFf1c2eFo9DEAFZ4AaABAg,hwXXN9kg5wg,@kimaddluk,진짜 얼굴 막쓴다....,0,2025-08-13 05:36:22+00:00,0,상황/스토리
UgwTVPj9f_pJft2y95x4AaABAg,hwXXN9kg5wg,@kangmal2880,우리 할아버지 탄식의 ㅁㄹㅎㅈㅁ 를 여기서 듣게되다니..,0,2025-08-13 05:35:45+00:00,0,상황/스토리
UgxRkNx1Hs7OiTDEd8l4AaABAg,hwXXN9kg5wg,@Mantis.shrimp_noogie,귀여운 됐어.,1,2025-08-13 05:35:05+00:00,0,상황/스토리
Ugy5fUYc6hDhhOVbRbB4AaABAg,hwXXN9kg5wg,@pomaebeorigo,ㅁㄹㅎㅈㅁ를 실물로.....ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 05:34:35+00:00,0,상황/스토리
UgzOSqriFDg5w4GgQKF4AaABAg,hwXXN9kg5wg,@김멍무-x4i,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 05:32:59+00:00,0,상황/스토리
UgzHTXVdOU11czF__Op4AaABAg,hwXXN9kg5wg,@나르세이,진짜 사람 왜이리 귀엽지 ㅋㅋㅋㅋ,0,2025-08-13 05:32:29+00:00,0,상황/스토리
Ugz55iM2E0tDd42GXuV4AaABAg,hwXXN9kg5wg,@몽이몽이-h2b,이건 좀 뭐라 듣긴 해야됨 ㅋㅋ,0,2025-08-13 05:31:03+00:00,0,상황/스토리
Ugx5VleiZSIod-2B4LV4AaABAg,hwXXN9kg5wg,@토끼백작-o7i,바본가?,0,2025-08-13 05:28:28+00:00,0,상황/스토리
UgyZ88XeozoJ3Bpz6bp4AaABAg,hwXXN9kg5wg,@노랗고검은,금사장 그만 귀여워져...!❤,8,2025-08-13 05:27:17+00:00,0,상황/스토리
UgzQ9tf1z8wcRT0F4Yd4AaABAg,hwXXN9kg5wg,@장영민-h8h,애는 착한데 쯥,0,2025-08-13 05:27:06+00:00,0,상황/스토리
UgwkIusKCQicaFmkOsp4AaABAg,hwXXN9kg5wg,@woong1087,어디서 갑자기 까마귀 소리가.. ㅋㅋ,1,2025-08-13 05:26:40+00:00,0,상황/스토리
UgxaVXNpEG8zr3TzVlJ4AaABAg,hwXXN9kg5wg,@Varely258,하드웨어에 비해 소프트웨어가 너무 구식인...,0,2025-08-13 05:25:23+00:00,0,상황/스토리
Ugyh74GfYuLEz-4cUQF4AaABAg,hwXXN9kg5wg,@지호근-n8u,ㄷㅊㄷㅊㄷㅊㄷㅊ하는거 같네,0,2025-08-13 05:21:05+00:00,0,상황/스토리
UgzQi_BmAw1iINxJaJV4AaABAg,hwXXN9kg5wg,@dg01086208037,바보가 따로없네,0,2025-08-13 05:21:04+00:00,0,상황/스토리
UgwtjrsVpZCjePRvAeh4AaABAg,hwXXN9kg5wg,@빙빙-x2y,혓바닥 적나라하네..,0,2025-08-13 05:15:12+00:00,0,상황/스토리
UgxgVZ_u5dfzEGd5ucd4AaABAg,hwXXN9kg5wg,@gnstjr123,애는 참 이쁘고 귀여운데...,0,2025-08-13 05:13:46+00:00,0,상황/스토리
UgzZN3T1_vsKiwmf3SB4AaABAg,hwXXN9kg5wg,@junki9598,식초를 입으로 뜯는 사람이 어딨어 세상에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다음엔 겨자도 도전해볼까요,0,2025-08-13 05:13:07+00:00,0,상황/스토리
UgxJHOzhC8aKzmgsRfh4AaABAg,hwXXN9kg5wg,@마이트-j5n,식초먹방,0,2025-08-13 05:10:09+00:00,0,상황/스토리
Ugy4c9dG5f343tbQWVN4AaABAg,hwXXN9kg5wg,@잔반처리반-y1i,이제 그럴려니 하는 바보가 있다,0,2025-08-13 05:07:51+00:00,0,상황/스토리
UgylDoqxfJ9K8WnRYSx4AaABAg,hwXXN9kg5wg,@lithand8084,식초 입에 들어간 순간 바로 냉면 후루룹 햇으면 됐다 사장 ㅇㅈ? ㅇㅇㅈ,0,2025-08-13 05:07:46+00:00,0,상황/스토리
UgzfPjiAGA7lT68kt0N4AaABAg,hwXXN9kg5wg,@얄라리얄라-b7w,모자이크ㅋㅋㅋ 개웃기네ㅋㅋㅋ,0,2025-08-13 05:07:36+00:00,0,상황/스토리
Ugxp3KMvX_AvRAvIuWp4AaABAg,hwXXN9kg5wg,@얄라리얄라-b7w,애는 착했던거같았는디...,0,2025-08-13 05:07:10+00:00,0,상황/스토리
UgxFuGSqqAF_rSYQY4V4AaABAg,hwXXN9kg5wg,@Stay-plz,ㄱㅇㅇ,0,2025-08-13 05:04:32+00:00,0,상황/스토리
Ugzc9CeKCMK1iZF5yh94AaABAg,hwXXN9kg5wg,@Angelicdiablo2004,보면 볼수록 뭐라하고싶어짐,0,2025-08-13 05:04:06+00:00,0,상황/스토리
UgwMnq8McpzBVgHsAr54AaABAg,hwXXN9kg5wg,@khw502,그게아니라 식초잘못먹으면 입안에헐수있음,0,2025-08-13 05:03:17+00:00,0,상황/스토리
UgwlePE14CRHqcNvxdh4AaABAg,hwXXN9kg5wg,@fkgkfmxm,같이 살면 재미있을 듯,0,2025-08-13 05:03:04+00:00,0,상황/스토리
UgwzeShh_AHKHUV997t4AaABAg,hwXXN9kg5wg,@grammar_corrector,너무 사랑스러워요,0,2025-08-13 04:55:50+00:00,0,상황/스토리
Ugz_A4oNtKZ6xmFhdDR4AaABAg,hwXXN9kg5wg,@2numberman,이분은 매번 쇼츠마다 귀여우시네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ😂,1,2025-08-13 04:52:31+00:00,0,상황/스토리
UgxVrF8e9KO79B0_1xd4AaABAg,hwXXN9kg5wg,@heedos06,꿀밤을..,0,2025-08-13 04:48:27+00:00,0,상황/스토리
UgzN954-hKAuzEdu3lB4AaABAg,hwXXN9kg5wg,@새벽-k5i,금사장 일상이 개그네ㅋㅋ,0,2025-08-13 04:39:44+00:00,0,상황/스토리
UgyvroZ8enOX8fCsgLV4AaABAg,hwXXN9kg5wg,@고집불통행자,"끄아아악!! 이 진짜로 나오는 비명이었네 ㅋㅋㅋㅋㅋ
ㅁㄹ ㅎㅈㅁ! ㅁㄹ ㅎㅈㅁ! 귀엽자나! ㅁㄹ ㅎㅈㅁ!",0,2025-08-13 04:39:36+00:00,0,상황/스토리
UgxDSDKjCUwWtjlBxz54AaABAg,hwXXN9kg5wg,@무개념많네,자체 복불복게임을 하시네. ㅋㅋㅋㅋ,0,2025-08-13 04:31:55+00:00,0,상황/스토리
UgzpzmaJ-pwZZq0E83x4AaABAg,hwXXN9kg5wg,@painting_user,가위 좀 써..,0,2025-08-13 04:31:44+00:00,0,상황/스토리
Ugzv2FDFimnpVGTqFnJ4AaABAg,hwXXN9kg5wg,@비비빅_INT_21h,가만 보면... 하는 짓이 짱구 같애 ㅋㅋㅋ 왜 저기서 리듬을 붙이는데?ㅋㅋㅋ,0,2025-08-13 04:30:01+00:00,0,상황/스토리
UgygkRslHeCqBHI7GOF4AaABAg,hwXXN9kg5wg,@jnr64646,ㅁㅎㅈㅁ,0,2025-08-13 04:28:14+00:00,0,상황/스토리
Ugx69H0sUz7A75AfjCV4AaABAg,hwXXN9kg5wg,@그루-l4z,아 진짜 열번넘게 계속 봤네 ㅋㅋㅋ,0,2025-08-13 04:28:08+00:00,0,상황/스토리
Ugz6nIDt6_GN61J09BB4AaABAg,hwXXN9kg5wg,@맛촌,어어 뭐라안하께..,0,2025-08-13 04:27:14+00:00,0,상황/스토리
Ugwv52DKj3C-FGcvGvl4AaABAg,hwXXN9kg5wg,@찐텐찾기,ㅋㅋ 맛있겠네,0,2025-08-13 04:26:56+00:00,0,상황/스토리
UgyxTo_szBEz4hr-G3p4AaABAg,hwXXN9kg5wg,@보자보자-s6e,ㅁㄹㅎㅈㅁ! ㄱㅇㅇ,0,2025-08-13 04:26:43+00:00,0,상황/스토리
UgxtWY53OcSQeb0eXRF4AaABAg,hwXXN9kg5wg,@Apathy_J,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 04:24:25+00:00,0,상황/스토리
UgxHHhq7w8dUjgzx4Vx4AaABAg,hwXXN9kg5wg,@박스-g3n,애는 착혀요.,0,2025-08-13 04:20:42+00:00,0,상황/스토리
Ugxa2ncSTewL5o9Mkop4AaABAg,hwXXN9kg5wg,@JookbreadTV,금사장한테는 뭐라 해야겟다ㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 04:20:24+00:00,0,상황/스토리
UgwJq5GJWCFBZGA81Pp4AaABAg,hwXXN9kg5wg,@WeCan._.,ㅁㄹㅎㅈㅁ! 하는거 이모티콘 나올거 같다... ¯\_(ツ)_/¯,0,2025-08-13 04:18:20+00:00,0,상황/스토리
UgycpgGvIZZk9dzaBYx4AaABAg,hwXXN9kg5wg,@무지개-b6l,손이 있잖아요...,0,2025-08-13 04:15:35+00:00,0,상황/스토리
Ugx3FtQIRjecbrE07714AaABAg,hwXXN9kg5wg,@jpj0038,똥을싸네 똥을 싸~,0,2025-08-13 04:14:31+00:00,0,상황/스토리
UgwEQ7bXqi5xLxp-Y_B4AaABAg,hwXXN9kg5wg,@rft_5549,졸라 귀엽다,0,2025-08-13 04:13:36+00:00,0,상황/스토리
UgxFW3Cawecm2satwyR4AaABAg,hwXXN9kg5wg,@송영우-w7z,금버지는 또 우시겠군요 ㅜㅜ,0,2025-08-13 04:09:15+00:00,0,상황/스토리
UgwfBr2MNYKKb4P-of54AaABAg,hwXXN9kg5wg,@오늘뭐먹지잉,사람들이 애는착해라고 하니까 점점 애가 되어가는건가?? 🤣,7,2025-08-13 04:04:03+00:00,0,상황/스토리
Ugymnn2blyxcqsV0Jkd4AaABAg,hwXXN9kg5wg,@silverbullet5673,귀여워😍😍😍😍,3,2025-08-13 03:59:44+00:00,0,상황/스토리
UgxAofpYfOiHbnowIwt4AaABAg,hwXXN9kg5wg,@dakeelee-m4h,밥은 먹고사는군아 너무 말라서 안먹고 빼는줄,0,2025-08-13 03:59:07+00:00,0,상황/스토리
UgwXe83HORL0absdqgB4AaABAg,hwXXN9kg5wg,@AND_liv,구강내 수소 이온 농도 증가,0,2025-08-13 03:56:04+00:00,0,상황/스토리
UgytLhWrFQQ7a1Nj3it4AaABAg,hwXXN9kg5wg,@상어지방이,ㅋㅋㅋ 귀여워우유우,1,2025-08-13 03:51:42+00:00,0,상황/스토리
UgwVGWMP3sIl9LBk-TV4AaABAg,hwXXN9kg5wg,@lululu2899,힣ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2025-08-13 03:50:33+00:00,0,상황/스토리
UgwiCu_7BZnAEUSXcA54AaABAg,hwXXN9kg5wg,@lifeyol_4439,금사장 예쁘고 귀엽고 아주 혼자 다해먹네,0,2025-08-13 03:50:20+00:00,0,상황/스토리
UgzPg8MWlT1tXnXl-7F4AaABAg,hwXXN9kg5wg,@subba0301,ㅋㅋㅋㅋㅋㅋㅋㅋ 졸귀,0,2025-08-13 03:44:39+00:00,0,상황/스토리
UgyhkdYCz9S4u9GX3E14AaABAg,hwXXN9kg5wg,@XellOsGame,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 으휴 정말..... 손이 많이 가는 사장님이셔 😂😂,0,2025-08-13 03:44:37+00:00,0,상황/스토리
UgzASLW28d-Vun9_Sx54AaABAg,hwXXN9kg5wg,@iwasacar3422,애는 착혀,0,2025-08-13 03:42:32+00:00,0,상황/스토리
UgzlgTlAcRtuqrz22Rt4AaABAg,hwXXN9kg5wg,@애니-e8d,머라하지마가 여기서 😂😂😂😂😂,45,2025-08-13 03:42:18+00:00,2,상황/스토리
Ugw7ifi18Ppc3tPhpz14AaABAg,hwXXN9kg5wg,@진짜혼모노-toy,❤❤❤,1,2025-08-13 03:42:16+00:00,0,상황/스토리
UgyksE082y5qQDA66O54AaABAg,hwXXN9kg5wg,@꼬부기단장,아버지 왜 우셨는지 알 것 같아요,0,2025-08-13 03:39:35+00:00,0,상황/스토리
UgzR58Qdp56mBPye6XJ4AaABAg,hwXXN9kg5wg,@최홍현-i6t,그래도 애는 착햐….,0,2025-08-13 03:39:16+00:00,0,상황/스토리
Ugxxx9VwAI0D9fTrsTZ4AaABAg,hwXXN9kg5wg,@김정래-p3n,그래.....애는 착해....근데 시집은 못 갈거같아 ㅠㅠ,0,2025-08-13 03:38:39+00:00,0,상황/스토리
Ugz6SfFxftxeTlnl-JN4AaABAg,hwXXN9kg5wg,@wouyen,식초 맛있었어요?,0,2025-08-13 03:38:39+00:00,0,상황/스토리
UgzbMmF_HgIMy4IfCvt4AaABAg,hwXXN9kg5wg,@chulwonjung6661,애는 착해~,0,2025-08-13 03:38:30+00:00,0,상황/스토리
UgzVGgiMbopVVa0P7o14AaABAg,hwXXN9kg5wg,@첫눈-y6m,댕청,0,2025-08-13 03:38:10+00:00,0,상황/스토리
UgxNZZf64lY_4OPkPXl4AaABAg,hwXXN9kg5wg,@beanjelly8312,..?? 그러면 냉면 한입먹고~ 식초한입먹고~ 겨자한입먹고~ 하시죠 섞는것도 귀찮으실것같은데 ㅋㅋㅋㅋㅋㅋㅋ 농담입니다 농담 어찌됫든 맛나게먹으면 됫죠 ㅋㅋㅋㅋㅋ,0,2025-08-13 03:34:14+00:00,0,상황/스토리
UgzGE6XcinoMR0p6kNJ4AaABAg,hwXXN9kg5wg,@아랑-y9h,ㅇㄴㅊㅎ...,0,2025-08-13 03:33:24+00:00,0,상황/스토리
UgyrGgA2oXn_ieoPdDB4AaABAg,hwXXN9kg5wg,@tremendous_0558,뭐랄까 시끄럽기보단 산만하고 요란하다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,136,2025-08-13 03:32:53+00:00,2,상황/스토리
UgydhWGkWAlmFK0gH6t4AaABAg,hwXXN9kg5wg,@SH-tm5vw,오늘도 애는 착해... 를 보여주는구나.....,0,2025-08-13 03:29:12+00:00,0,상황/스토리
UgylqU44GezCSDMIWCR4AaABAg,hwXXN9kg5wg,@march1833,아버지 우신 이유가 있군요,0,2025-08-13 03:28:48+00:00,0,상황/스토리
UgxLePsviSdSQqR9ZfF4AaABAg,hwXXN9kg5wg,@sl1648,땡깡부리는거 보소.. ㅋㅋㅋ,0,2025-08-13 03:28:38+00:00,0,상황/스토리
UgxQn-7CvlIzizYBikR4AaABAg,hwXXN9kg5wg,@eotmd1456,ㅁㄹㅎㄲㅇ ㅁㄹㅎㄲㅇ ㅁㄹㅎㄲㅇ,0,2025-08-13 03:28:33+00:00,0,상황/스토리
Ugxaq175WUIPcA475g94AaABAg,hwXXN9kg5wg,@정찬희-j8w,소리지를때 봉미선 소리가 들리네ㅋㅋㅋㅋ,0,2025-08-13 03:28:13+00:00,0,상황/스토리
Ugz0LN8He72ZpuAHsil4AaABAg,hwXXN9kg5wg,@user-kl7sh7nw4m,ㅁㄹㅎㅈㅁ!,0,2025-08-13 03:28:11+00:00,0,상황/스토리
